MAE,RMSE,R2,MedAE,Inf_Time,Train_Time,Mode
2.5536871552467346,3.956630579377962,-0.23876107931137086,1.4449275732040405,0.00013784851346697124,0.5373520374298095,static_only
2.183591628074646,3.5435354950734714,0.0004996359348297119,1.0739387273788452,0.0001068387712751116,0.5176716327667237,temporal_only
