MAE,RMSE,R2,MedAE,Train_Time,Inf_Time,Model
3.173750859029988,6.168776765070483,-3.724346458213268,1.6540321936572997,0.0015153169631958007,1.4436244964599609e-05,ridge
2.275918394284904,3.1324378252440463,-0.057604888297496395,1.5894875972006057,0.3832573175430298,7.61662210736956e-05,xgboost
2.1943695100255876,3.1717868740612696,0.056565134520005333,1.254180322375265,0.8879516124725342,3.194127764020648e-05,mlp
